x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
A5597,A0,A0,A0,A0,23.0,A2,A0,A1,A1,A1,A2,A1,99.95,A0
A5598,A0,A0,A1,A1,60.0,A2,A1,A1,A0,A0,A1,A3,60.5,A0
,A1,A0,A0,A0,63.0,A0,A0,A0,A1,A1,A1,A3,97.45,A0
A5600,A1,A0,A0,A1,28.0,A2,A2,A2,A2,A2,A0,A0,20.25,A0
A5601,A1,A0,A1,A1,,A2,A2,A2,A2,A2,A1,A3,20.4,A0
A5602,A0,A0,A1,A0,60.0,A0,A0,A0,A1,A0,A0,A2,95.75,A1
A5603,A1,A0,A0,A0,10.0,A2,A2,A2,A2,A2,A2,A0,19.8,A0
,A1,A0,A1,A1,5.0,A1,A1,A0,A0,A0,A0,A2,30.5,A0
A5605,A1,A0,A1,A1,41.0,A2,A1,A1,A1,A1,A1,A2,78.45,A0
A5606,A1,A0,A0,A0,47.0,A2,A0,A1,A1,A1,A2,A2,103.7,A0
A5607,A1,A0,A0,A1,1.0,A2,A0,A0,A0,A0,A0,A2,69.65,A1
A5608,A1,A0,A1,A0,68.0,A0,A0,A1,A1,A1,A1,A3,110.8,A0
A5609,A0,A0,A0,A0,54.0,A0,A0,A0,A0,A0,A0,A3,79.85,A0
A5610,A0,A0,A1,A1,24.0,A0,A1,A1,A1,A1,A2,A0,74.8,A0
A5611,A1,A0,A0,A0,9.0,A1,A1,A1,A1,A1,A0,A0,58.5,A1
A5612,A1,A0,A1,A0,50.0,A0,A0,A1,A1,A1,A2,A0,104.4,A0
A5613,A1,A1,A1,A0,70.0,A0,A0,A1,A0,A1,A0,A2,90.85,A0
A5614,A1,A0,A1,A1,56.0,A0,A1,A1,A0,A1,A2,A3,68.75,A0
A5615,A0,A0,A0,A0,15.0,A0,A1,A0,A0,A0,A0,A2,49.0,A0
A5616,A0,A0,A0,A0,6.0,A2,A1,A0,A0,A0,A0,A0,50.05,A0
A5617,A1,A0,A1,A0,57.0,A1,A1,A1,A1,A1,A0,A3,58.75,A0
,A1,A0,A1,A0,37.0,A2,A2,A2,A2,A2,A0,A3,19.5,A0
,A0,A1,A1,A1,51.0,A0,A0,A0,A0,A0,A0,A2,84.2,A1
A5620,A1,A0,A1,A0,43.0,A0,A1,A1,A1,A1,A1,A1,86.45,A0
A5621,A0,A0,A1,A1,25.0,A2,A0,A0,A0,A0,A0,A2,75.5,A0
A5622,A1,A1,A1,A0,52.0,A0,A0,A1,A1,A1,A0,A2,109.1,A0
,A1,A0,A1,A0,3.0,A0,A0,A0,A0,A0,A0,A1,75.15,A1
A5624,A1,A1,A1,A0,40.0,A1,A1,A0,A1,A0,A0,A2,39.3,A1
A5625,A1,A0,A1,A0,3.0,A0,A0,A0,A0,A0,A0,A2,75.85,A1
A5626,A0,A0,A0,A0,69.0,A0,A0,A0,A1,A1,A2,A3,104.7,A1
A5627,A1,A0,A1,A1,35.0,A2,A0,A1,A1,A1,A0,A2,106.9,A0
A5628,A0,A1,A1,A0,44.0,A0,A0,A0,A0,A1,A2,A0,88.4,A1
A5629,A1,A0,A1,A0,30.0,A0,A0,A0,A1,A0,A0,A1,94.1,A1
A5630,A0,A0,A0,A1,10.0,A0,A2,A2,A2,A2,A0,A1,24.8,
A5631,A0,A0,A0,A0,9.0,A2,A2,A2,A2,A2,A2,A2,19.9,A0
A5632,A0,A0,A0,A0,22.0,A2,A2,A2,A2,A2,A2,A0,19.6,A0
A5633,A0,A0,A1,A1,69.0,A0,A2,A2,A2,A2,A1,A3,24.45,A0
A5634,A1,A0,A1,A0,46.0,A0,A2,A2,A2,A2,A2,A3,24.45,A0
A5635,A1,A0,A0,A0,2.0,A2,A0,A0,A1,A0,A0,A2,80.2,
A5636,A0,A0,A1,A0,72.0,A0,A0,A0,A1,A1,A1,A2,108.4,A0
A5637,A1,A0,A1,A1,68.0,A0,A0,A0,A1,A1,A1,A1,103.75,A0
,A0,A0,A0,A0,67.0,A2,A1,A1,A0,A1,A1,A3,65.55,A0
A5639,A1,A0,A1,A0,71.0,A0,A2,A2,A2,A2,A1,A3,25.0,A0
A5640,A0,A0,A0,A1,30.0,A2,A1,A0,A1,A0,A2,A1,64.5,A0
,A1,A0,A1,A1,31.0,A2,A2,A2,A2,A2,A0,A0,19.55,A1
A5642,A1,A0,A0,A0,2.0,A2,A0,A0,A1,A0,A0,A2,80.65,A1
A5643,A1,A0,A1,A0,15.0,A2,A2,A2,A2,A2,A0,A1,20.45,A0
A5644,A1,A0,A1,A1,10.0,A0,A0,A0,A0,A1,A0,A2,85.95,A0
A5645,A1,A0,A0,A0,67.0,A2,A1,A1,A0,A1,A2,A3,72.35,
A5646,A1,A0,A1,A1,2.0,A2,A2,A2,A2,A2,A2,A0,20.3,A0
A5647,A1,A0,A0,A0,1.0,A2,A1,A0,A0,A1,A0,A0,54.75,
A5648,A0,A0,A1,A0,58.0,A0,A1,A1,A1,A1,A1,A2,86.1,A0
A5649,A0,A0,A0,A1,5.0,A2,A2,A2,A2,A2,A1,A0,20.45,A0
A5650,A1,A0,A1,A0,,A2,A2,A2,A2,A2,A1,A1,20.65,A0
,A0,A1,A1,A1,29.0,A0,A0,A0,A1,A1,A0,A2,103.95,A0
A5652,A0,A1,A1,A0,35.0,A0,A0,A0,A0,A0,A2,A3,81.6,A0
A5653,A1,A0,A0,A0,11.0,A2,A2,A2,A2,A2,A0,A3,20.3,A0
A5654,A1,A0,A0,A0,49.0,A2,A0,A0,A1,A1,A1,A1,100.65,A0
A5655,A0,A1,A0,A0,70.0,A1,A1,A0,A1,A0,A2,A1,44.05,A0
A5656,A0,A1,A1,A0,1.0,A0,A0,A0,A0,A0,A0,A2,73.55,A1
A5657,A0,A0,A0,A1,28.0,A2,A1,A0,A0,A0,A2,A1,54.4,A0
A5658,A0,A0,A0,A1,1.0,A0,A0,A0,A0,A0,A0,A2,74.35,
A5659,A1,A0,A0,A0,5.0,A0,A1,A0,A0,A0,A0,A0,50.6,A1
A5660,A1,A1,A0,A0,72.0,A0,A0,A0,A1,A1,A1,A2,111.65,A0
A5661,A0,A0,A0,A1,27.0,A0,A0,A0,A0,A0,A0,A2,79.5,A1
A5662,A1,A0,A1,A1,30.0,A1,A1,A0,A1,A1,A0,A1,51.2,
A5663,A0,A0,A0,A0,1.0,A2,A0,A0,A0,A0,A0,A0,71.55,A1
A5664,A0,A0,A0,A0,21.0,A2,A2,A2,A2,A2,A0,A0,19.95,A0
A5665,A0,A0,A1,A1,8.0,A2,A1,A0,A0,A0,A0,A2,51.05,A1
A5666,A1,A0,A0,A1,70.0,A0,A1,A1,A0,A0,A1,A2,66.0,A0
A5667,A0,A0,A0,A0,5.0,A2,A1,A0,A0,A0,A0,A2,56.15,A0
A5668,A1,A0,A0,A0,70.0,A0,A1,A1,A1,A1,A1,A1,89.75,A0
A5669,A0,A0,A0,A0,27.0,A2,A2,A2,A2,A2,A0,A1,19.4,A0
A5670,A1,A1,A0,A0,2.0,A2,A0,A0,A0,A1,A0,A2,79.6,A1
A5671,A1,A0,A1,A0,54.0,A0,A0,A1,A1,A1,A2,A3,106.55,A1
A5672,A0,A0,A1,A1,30.0,A0,A0,A1,A1,A0,A0,A2,94.4,A1
,A0,A0,A1,A0,54.0,A1,A1,A0,A0,A0,A0,A2,30.4,A0
A5674,A1,A1,A1,A0,3.0,A2,A0,A0,A1,A0,A0,A0,83.9,A1
,A0,A1,A0,A0,6.0,A2,A1,A0,A0,A0,A0,A1,44.7,A0
,A1,A1,A1,A0,24.0,A0,A0,A0,A1,A1,A0,A2,93.55,A1
,A1,A0,A0,A0,72.0,A0,A0,A1,A1,A1,A1,A2,114.9,A0
A5678,A0,A1,A0,A0,2.0,A2,A1,A0,A0,A0,A0,A0,44.95,A1
A5679,A1,A0,A0,A0,1.0,A2,A2,A2,A2,A2,A0,A0,20.5,A1
A5680,A1,A0,A0,A0,8.0,A2,A0,A0,A1,A0,A0,A3,80.0,A0
A5681,A0,A0,A1,A1,20.0,A1,A1,A1,A0,A0,A1,A1,39.4,A0
A5682,A0,A0,A1,A1,55.0,A2,A2,A2,A2,A2,A1,A3,19.35,A0
A5683,A0,A0,A0,A1,50.0,A1,A1,A1,A1,A0,A2,A3,43.05,A0
A5684,A0,A1,A1,A0,14.0,A2,A2,A2,A2,A2,A2,A0,19.65,A0
,A1,A0,A1,A0,2.0,A2,A1,A0,A0,A0,A0,A2,45.0,
A5686,A1,A0,A0,A0,2.0,A2,A0,A0,A0,A0,A0,A2,68.95,A1
A5687,A1,A0,A1,A0,,A2,A2,A2,A2,A2,A2,A1,19.0,A0
,A0,A0,A1,A1,4.0,A2,A2,A2,A2,A2,A1,A0,19.9,A0
A5689,A1,A0,A1,A0,49.0,A0,A0,A1,A0,A1,A1,A1,106.65,A0
A5690,A1,A0,A1,A1,6.0,A0,A1,A0,A0,A0,A0,A1,48.95,A0
A5691,A1,A0,A0,A0,2.0,A0,A0,A0,A0,A0,A0,A0,80.6,A1
A5692,A0,A0,A1,A1,72.0,A1,A1,A1,A1,A1,A1,A3,65.65,A0
A5693,A0,A0,A1,A1,40.0,A2,A0,A0,A1,A0,A2,A2,85.05,A0
A5694,A1,A0,A0,A0,2.0,A0,A1,A0,A0,A0,A0,A2,49.4,A1
,A0,A0,A1,A1,72.0,A0,A0,A1,A1,A1,A1,A1,107.7,A0
A5696,A0,A0,A0,A1,51.0,A2,A1,A0,A0,A0,A2,A1,47.85,A0
A5697,A1,A0,A0,A1,34.0,A0,A0,A1,A1,A1,A1,A1,116.15,A0
A5698,A0,A1,A1,A0,23.0,A0,A0,A0,A1,A1,A0,A2,104.45,A0
,A0,A0,A0,A0,18.0,A2,A1,A1,A0,A0,A0,A2,49.4,A1
A5700,A0,A0,A1,A1,7.0,A2,A1,A0,A0,A0,A0,A2,44.75,A0
A5701,A0,A0,A0,A0,26.0,A0,A1,A1,A0,A0,A2,A2,61.55,A0
A5702,A1,A0,A0,A0,1.0,A1,A1,A1,A0,A0,A0,A0,29.9,A0
A5703,A0,A0,A1,A1,40.0,A1,A1,A0,A1,A1,A2,A0,60.3,A0
A5704,A1,A0,A0,A0,18.0,A2,A1,A0,A0,A0,A0,A0,50.0,A0
,A1,A0,A1,A1,71.0,A0,A1,A1,A0,A0,A1,A0,71.1,
A5706,A0,A1,A0,A0,5.0,A2,A0,A0,A0,A0,A0,A0,70.25,A1
A5707,A1,A0,A1,A1,1.0,A2,A2,A2,A2,A2,A0,A0,20.55,A1
A5708,A1,A0,A0,A0,2.0,A1,A1,A0,A0,A0,A0,A2,30.9,A1
A5709,A0,A1,A1,A0,37.0,A2,A0,A0,A0,A0,A0,A3,72.25,A0
,A1,A0,A0,A0,50.0,A2,A0,A0,A0,A1,A1,A3,89.7,A0
A5711,A1,A0,A0,A0,16.0,A0,A0,A0,A0,A0,A0,A2,72.65,A1
A5712,A0,A1,A0,A0,33.0,A1,A1,A0,A1,A1,A0,A2,54.6,A0
A5713,A0,A0,A1,A1,20.0,A2,A0,A0,A0,A0,A0,A2,70.45,A1
A5714,A1,A0,A0,A0,8.0,A2,A1,A1,A0,A1,A0,A3,66.05,A0
A5715,A1,A0,A1,A1,1.0,A2,A2,A2,A2,A2,A0,A0,20.5,A1
A5716,A0,A0,A1,A1,41.0,A2,A2,A2,A2,A2,A1,A0,20.0,A0
A5717,A0,A0,A1,A1,13.0,A2,A1,A0,A0,A0,A0,A3,44.8,A0
A5718,A0,A0,A1,A1,4.0,A2,A1,A0,A0,A0,A0,A0,45.25,A0
A5719,A1,A0,A0,A0,13.0,A0,A0,A1,A1,A1,A0,A2,100.35,A1
A5720,A0,A0,A1,A1,30.0,A2,A0,A0,A0,A0,A0,A3,82.05,A0
,A0,A0,A0,A0,30.0,A0,A0,A0,A0,A1,A0,A1,89.9,A0
A5722,A0,A0,A1,A1,71.0,A0,A1,A1,A1,A1,A1,A0,91.25,A0
A5723,A1,A1,A1,A0,,A0,A0,A0,A1,A1,A0,A2,110.85,A0
A5724,A0,A0,A0,A1,1.0,A2,A1,A0,A0,A0,A0,A2,44.4,A1
A5725,A0,A0,A0,A0,12.0,A1,A1,A1,A1,A0,A0,A3,50.95,A0
A5726,A0,A0,A0,A0,,A2,A0,A1,A1,A1,A2,A0,100.9,A0
A5727,A1,A0,A0,A0,54.0,A0,A0,A0,A1,A1,A1,A3,97.2,A0
A5728,A0,A0,A1,A1,31.0,A0,A2,A2,A2,A2,A1,A0,25.75,A0
A5729,A0,A0,A1,A1,40.0,A0,A1,A0,A1,A1,A0,A2,74.55,A0
A5730,A0,A0,A1,A1,18.0,A2,A2,A2,A2,A2,A2,A3,20.05,A0
A5731,A0,A0,A1,A0,68.0,A2,A1,A1,A0,A1,A1,A3,70.95,A0
A5732,A0,A1,A1,A0,3.0,A0,A0,A0,A1,A1,A0,A2,94.6,A1
A5733,A1,A0,A0,A0,3.0,A0,A0,A0,A0,A0,A0,A3,74.4,A1
A5734,A1,A1,A1,A0,45.0,A2,A0,A0,A0,A1,A0,A2,86.1,A0
A5735,A1,A1,A0,A0,6.0,A0,A0,A0,A1,A1,A0,A2,98.25,A1
A5736,A0,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A2,44.75,
A5737,A0,A0,A0,A0,15.0,A0,A0,A1,A1,A0,A0,A3,87.75,A0
A5738,A0,A0,A1,A1,1.0,A2,A2,A2,A2,A2,A2,A0,18.8,A0
A5739,A1,A0,A1,A0,2.0,A2,A0,A1,A0,A0,A0,A2,80.15,A0
A5740,A0,A1,A1,A0,13.0,A0,A0,A1,A0,A1,A0,A1,93.8,A0
A5741,A0,A0,A0,A0,59.0,A2,A2,A2,A2,A2,A1,A0,19.35,A1
A5742,A0,A0,A1,A0,,A2,A0,A0,A1,A1,A0,A2,91.25,
A5743,A0,A1,A1,A0,8.0,A1,A1,A0,A0,A1,A0,A0,43.35,A0
A5744,A0,A1,A1,A0,34.0,A2,A0,A0,A0,A0,A0,A1,71.55,A0
A5745,A0,A0,A1,A1,20.0,A0,A0,A0,A1,A0,A0,A0,96.8,A0
A5746,A0,A0,A0,A0,52.0,A2,A0,A0,A0,A1,A0,A2,85.35,A1
A5747,A0,A0,A1,A1,8.0,A2,A0,A0,A1,A1,A0,A2,94.75,A0
A5748,A1,A0,A1,A1,57.0,A2,A2,A2,A2,A2,A1,A3,19.5,A0
A5749,A1,A0,A1,A1,69.0,A1,A1,A1,A0,A1,A1,A1,43.95,
,A0,A0,A0,A0,8.0,A1,A1,A0,A0,A0,A0,A1,25.25,A0
A5751,A1,A0,A1,A1,25.0,A0,A0,A0,A0,A1,A0,A2,89.1,A1
A5752,A0,A0,A1,A1,42.0,A0,A0,A1,A1,A1,A2,A2,97.1,A0
A5753,A1,A1,A1,A0,25.0,A2,A0,A0,A0,A1,A0,A3,88.4,A0
A5754,A0,A0,A0,A1,25.0,A1,A1,A1,A1,A0,A2,A1,40.65,A0
,A0,A0,A0,A0,7.0,A2,A2,A2,A2,A2,A0,A2,19.25,A1
A5756,A0,A0,A0,A0,29.0,A2,A2,A2,A2,A2,A2,A0,19.8,A0
,A1,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A1,44.55,A0
A5758,A0,A0,A1,A1,62.0,A0,A2,A2,A2,A2,A2,A3,24.8,A0
A5759,A0,A0,A0,A0,68.0,A0,A0,A0,A1,A1,A2,A2,108.45,A1
A5760,A0,A0,A1,A1,25.0,A0,A1,A0,A0,A0,A2,A0,55.1,A0
A5761,A1,A1,A0,A0,43.0,A1,A1,A1,A0,A0,A0,A1,33.45,A0
A5762,A1,A1,A1,A0,72.0,A0,A0,A0,A1,A1,A2,A1,105.0,A0
A5763,A1,A0,A0,A0,22.0,A0,A2,A2,A2,A2,A1,A0,26.25,A0
A5764,A0,A0,A0,A0,11.0,A2,A0,A0,A0,A0,A0,A2,74.95,A1
A5765,A1,A0,A0,A0,1.0,A1,A1,A0,A0,A0,A0,A0,25.2,A1
A5766,A0,A0,A0,A0,60.0,A2,A1,A1,A0,A0,A1,A2,61.4,A0
A5767,A1,A0,A0,A0,11.0,A0,A0,A0,A1,A0,A0,A2,90.15,A1
A5768,A0,A0,A0,A1,8.0,A1,A1,A1,A0,A1,A1,A0,44.55,A0
A5769,A1,A0,A1,A1,58.0,A0,A2,A2,A2,A2,A2,A1,24.5,A0
A5770,A0,A0,A1,A1,38.0,A0,A1,A0,A1,A1,A2,A1,78.95,A0
A5771,A0,A0,A0,A0,24.0,A2,A0,A0,A1,A1,A0,A2,96.0,A1
A5772,A0,A0,A1,A0,23.0,A2,A2,A2,A2,A2,A2,A1,19.3,A0
A5773,A1,A0,A1,A1,4.0,A0,A0,A0,A0,A1,A0,A2,85.95,A1
A5774,A1,A0,A0,A0,57.0,A2,A1,A1,A1,A0,A1,A1,74.3,A0
A5775,A1,A0,A0,A0,12.0,A2,A0,A0,A0,A1,A0,A2,84.6,A0
A5776,A0,A0,A1,A0,25.0,A0,A1,A0,A0,A0,A0,A1,55.55,A0
A5777,A1,A0,A0,A0,41.0,A2,A2,A2,A2,A2,A1,A0,20.65,A0
A5778,A1,A0,A1,A1,70.0,A2,A2,A2,A2,A2,A1,A1,20.15,A0
A5779,A1,A0,A0,A0,6.0,A2,A0,A0,A1,A1,A0,A2,89.3,A1
A5780,A1,A0,A1,A1,58.0,A0,A2,A2,A2,A2,A1,A1,25.15,A0
A5781,A0,A1,A1,A0,1.0,A2,A0,A0,A0,A0,A0,A0,70.85,A1
A5782,A0,A1,A1,A0,27.0,A0,A1,A0,A1,A1,A0,A3,84.8,A0
A5783,A0,A1,A0,A0,2.0,A1,A1,A0,A0,A0,A0,A0,24.45,A1
A5784,A0,A0,A0,A0,36.0,A2,A2,A2,A2,A2,A1,A1,18.55,A0
A5785,A1,A0,A0,A0,28.0,A2,A0,A0,A0,A1,A0,A2,80.6,A0
A5786,A1,A1,A1,A0,31.0,A0,A0,A0,A0,A1,A0,A2,84.85,A0
A5787,A1,A0,A0,A0,70.0,A0,A0,A1,A1,A1,A2,A1,115.55,A1
A5788,A0,A0,A0,A0,67.0,A0,A0,A1,A1,A1,A2,A3,118.35,A1
,A0,A0,A0,A0,41.0,A0,A0,A0,A1,A0,A0,A2,89.2,A0
A5790,A1,A0,A1,A0,65.0,A2,A1,A0,A1,A0,A1,A1,59.8,A0
A5791,A0,A0,A1,A1,38.0,A2,A1,A1,A1,A0,A2,A2,74.05,A0
A5792,A1,A0,A1,A1,30.0,A0,A0,A0,A1,A1,A0,A2,107.5,A0
A5793,A0,A0,A1,A1,44.0,A0,A2,A2,A2,A2,A2,A0,25.7,A0
A5794,A0,A0,A0,A0,17.0,unknown,A2,A2,A2,A2,A2,A3,19.65,A0
A5795,A0,A0,A0,A0,10.0,A2,A1,A1,A1,A0,A0,A3,62.25,A0
A5796,A1,A0,A0,A0,34.0,A2,A2,A2,A2,A2,A0,A0,20.35,A0
A5797,A0,A0,A0,A0,43.0,A2,A1,A0,A0,A1,A1,A2,60.0,A0
A5798,A0,A0,A0,A0,51.0,A2,A2,A2,A2,A2,A2,A2,19.1,A0
A5799,A1,A0,A1,A1,36.0,A0,A1,A1,A1,A1,A1,A1,92.9,A0
A5800,A0,A1,A0,A0,18.0,A0,A1,A1,A0,A0,A0,A1,58.4,A0
A5801,A1,A0,A0,A0,2.0,A1,A1,A0,A0,A0,A0,A2,24.5,A0
A5802,A0,A1,A0,A0,18.0,A0,A0,A0,A1,A1,A0,A2,95.45,A1
A5803,A0,A1,A1,A0,50.0,A0,A0,A1,A1,A1,A1,A1,105.05,A0
A5804,A0,A0,A1,A0,56.0,A2,A0,A0,A0,A1,A2,A2,80.9,A0
A5805,A0,A1,A1,A0,65.0,A2,A0,A0,A0,A0,A2,A3,70.95,A0
A5806,A1,A0,A1,A0,9.0,A2,A0,A0,A0,A1,A0,A2,79.75,A0
A5807,A0,A1,A0,A0,9.0,A0,A0,A0,A1,A1,A0,A1,99.45,A1
A5808,A1,A1,A1,A0,,A2,A1,A0,A0,A0,A2,A3,60.65,A0
A5809,A1,A0,A1,A0,22.0,A0,A1,A1,A1,A1,A0,A2,79.2,A1
A5810,A0,A0,A0,A0,1.0,A2,A2,A2,A2,A2,A0,A0,19.95,A0
A5811,A0,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A1,46.2,A1
A5812,A1,A0,A1,A0,7.0,A2,A0,A0,A0,A0,A0,A3,69.2,A0
A5813,A1,A0,A0,A0,33.0,A0,A2,A2,A2,A2,A1,A1,25.7,A0
A5814,A1,A0,A0,A0,10.0,A0,A0,A0,A0,A0,A0,A0,75.75,A0
A5815,A1,A0,A1,A0,41.0,A0,A0,A1,A1,A1,A0,A3,113.6,A1
A5816,A0,A0,A1,A0,68.0,A1,A1,A1,A1,A1,A1,A3,54.1,A0
A5817,A1,A1,A0,A0,56.0,A0,A0,A0,A1,A1,A2,A3,104.75,A1
A5818,A1,A0,A1,A0,70.0,A0,A1,A1,A0,A0,A1,A1,65.3,
A5819,A0,A0,A1,A0,27.0,A2,A1,A0,A0,A0,A0,A2,53.8,A0
A5820,A1,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A2,48.6,A0
A5821,A1,A0,A0,A0,44.0,A0,A0,A0,A0,A0,A0,A3,84.8,
A5822,A1,A0,A0,A0,1.0,A2,A0,A0,A0,A0,A0,A2,70.1,A0
A5823,A0,A0,A1,A0,61.0,A0,A2,A2,A2,A2,A1,A3,25.45,A0
A5824,A0,A0,A0,A0,4.0,A2,A0,A0,A1,A0,A0,A2,77.85,A1
A5825,A0,A0,A1,A1,68.0,A0,A0,A1,A1,A1,A1,A2,110.2,A0
A5826,A0,A1,A0,A0,57.0,A0,A0,A1,A0,A1,A1,A2,93.75,A0
A5827,A0,A0,A1,A1,46.0,A2,A2,A2,A2,A2,A1,A0,20.1,
A5828,A0,A1,A0,A0,50.0,A0,A0,A0,A1,A1,A0,A2,95.7,A1
A5829,A0,A0,A1,A1,72.0,A0,A0,A1,A1,A1,A1,A1,114.3,A0
A5830,A0,A0,A0,A0,1.0,A2,A2,A2,A2,A2,A0,A0,20.45,A0
A5831,A1,A0,A1,A0,18.0,A1,A1,A0,A1,A0,A0,A2,39.05,A1
A5832,A0,A0,A1,A1,4.0,A1,A1,A1,A1,A0,A0,A1,38.55,A0
A5833,A0,A1,A1,A0,62.0,A0,A0,A0,A1,A1,A2,A2,103.75,A1
A5834,A1,A0,A1,A0,64.0,A0,A0,A0,A1,A1,A1,A3,105.4,A0
A5835,A1,A0,A1,A0,53.0,A2,A0,A1,A1,A1,A2,A2,110.5,A0
A5836,A1,A0,A1,A1,31.0,A0,A1,A0,A1,A1,A1,A3,80.55,A0
A5837,A1,A1,A0,A0,38.0,A2,A1,A1,A0,A0,A0,A1,57.15,A1
A5838,A1,A0,A1,A1,19.0,A0,A2,A2,A2,A2,A1,A3,24.9,A0
A5839,A1,A1,A0,A0,9.0,A0,A0,A0,A0,A1,A0,A2,84.45,A1
A5840,A0,A0,A0,A0,3.0,A2,A1,A0,A0,A0,A0,A0,49.9,A1
A5841,A0,A0,A1,A1,27.0,A0,A0,A1,A1,A0,A0,A2,100.75,A0
A5842,A1,A1,A0,A0,40.0,A2,A0,A1,A0,A0,A0,A1,79.2,A1
A5843,A0,A0,A0,A0,1.0,A1,A1,A0,A0,A0,A0,A0,29.15,A0
A5844,A1,A0,A1,A0,72.0,A0,A0,A0,A1,A1,A1,A1,97.7,A0
A5845,A0,A0,A0,A0,8.0,A2,A2,A2,A2,A2,A0,A3,19.7,A0
A5846,A0,A0,A0,A0,1.0,A2,A1,A0,A0,A0,A0,A0,44.9,A0
A5847,A1,A0,A0,A0,34.0,A0,A0,A1,A1,A1,A0,A0,109.8,A1
A5848,A1,A0,A0,A0,15.0,A2,A1,A1,A0,A0,A0,A2,58.95,
A5849,A0,A0,A1,A0,51.0,A0,A0,A0,A0,A1,A2,A1,90.35,A0
A5850,A1,A0,A1,A0,72.0,A1,A1,A1,A1,A1,A1,A3,65.5,A0
A5851,A1,A0,A0,A0,29.0,A0,A0,A0,A0,A0,A0,A1,76.0,A0
,A1,A0,A1,A0,69.0,A0,A0,A0,A1,A1,A1,A3,105.35,A0
,A0,A0,A0,A0,19.0,A2,A1,A0,A0,A1,A2,A3,65.35,A0
A5854,A0,A0,A1,A0,62.0,A1,A1,A1,A0,A0,A1,A1,38.6,A0
A5855,A1,A0,A0,A0,4.0,A2,A2,A2,A2,A2,A0,A0,20.35,A1
,A0,A0,A1,A0,14.0,A2,A1,A0,A0,A0,A0,A1,50.2,A0
A5857,A0,A1,A0,A0,65.0,A2,A0,A0,A1,A1,A0,A3,99.1,A0
A5858,A0,A0,A1,A0,,A0,A1,A0,A0,A0,A1,A1,59.5,A0
A5859,A1,A1,A1,A0,72.0,A0,A0,A1,A0,A0,A1,A3,78.5,
A5860,A1,A1,A0,A0,72.0,A0,A0,A1,A1,A1,A1,A3,110.1,A0
,A1,A0,A0,A0,2.0,A2,A1,A0,A0,A0,A0,A0,49.2,A0
A5862,A0,A0,A1,A0,15.0,unknown,A2,A2,A2,A2,A2,A0,18.8,A0
A5863,A0,A0,A0,A0,4.0,A0,A0,A0,A0,A1,A0,A2,85.65,A1
A5864,A1,A1,A1,A0,44.0,A0,A0,A0,A1,A1,A0,A2,104.15,A0
A5865,A1,A0,A0,A0,55.0,A2,A0,A0,A0,A0,A0,A2,81.55,A0
,A0,A1,A0,A0,9.0,A0,A1,A1,A0,A0,A0,A2,54.55,A1
A5867,A1,A0,A0,A0,52.0,A1,A1,A1,A0,A0,A1,A0,39.1,A0
A5868,A1,A0,A1,A1,70.0,A2,A2,A2,A2,A2,A1,A3,19.8,A0
A5869,A1,A0,A1,A1,58.0,A2,A1,A0,A0,A0,A2,A0,44.1,A0
A5870,A0,A0,A0,A0,10.0,A0,A0,A0,A0,A0,A0,A3,80.7,A1
A5871,A0,A0,A1,A1,24.0,A0,A1,A1,A1,A1,A2,A0,84.8,A0
A5872,A0,A0,A1,A1,31.0,A0,A0,A1,A0,A0,A0,A2,89.3,A0
A5873,A1,A0,A1,A0,66.0,A0,A0,A0,A0,A0,A2,A3,90.55,A0
,A0,A0,A1,A1,9.0,A2,A0,A0,A1,A1,A0,A2,103.1,A0
A5875,A0,A1,A1,A0,57.0,A0,A1,A0,A1,A0,A2,A1,71.1,A0
A5876,A0,A0,A0,A0,32.0,A2,A0,A1,A0,A1,A0,A1,93.4,A0
A5877,A1,A0,A0,A0,13.0,A0,A0,A0,A0,A1,A0,A2,85.95,A0
A5878,A0,A0,A0,A0,6.0,A2,A1,A1,A1,A1,A0,A1,78.65,A0
A5879,A1,A0,A0,A0,6.0,A1,A1,A0,A1,A1,A0,A2,47.95,A1
A5880,A0,A0,A0,A0,1.0,A2,A0,A0,A0,A0,A0,A2,69.65,A1
A5881,A0,A0,A0,A1,40.0,A2,A2,A2,A2,A2,A2,A3,20.4,A0
A5882,A1,A0,A1,A0,38.0,A0,A0,A0,A1,A1,A0,A2,105.0,A1
A5883,A0,A0,A1,A1,43.0,A2,A2,A2,A2,A2,A2,A0,19.2,A0
A5884,A1,A1,A1,A0,4.0,A0,A0,A0,A1,A0,A0,A2,83.25,A0
A5885,A0,A0,A1,A0,72.0,A0,A1,A1,A1,A1,A1,A1,92.0,A0
A5886,A1,A0,A1,A0,72.0,A0,A0,A1,A1,A1,A1,A3,115.5,A0
A5887,A0,A0,A0,A0,1.0,A0,A0,A0,A0,A0,A0,A2,75.45,A1
A5888,A1,A1,A1,A0,33.0,A0,A0,A0,A0,A0,A0,A3,80.6,A1
A5889,A1,A1,A0,A0,5.0,A2,A0,A0,A0,A0,A0,A1,75.55,A1
